Name,Club Name,Competition Name,Equivalent Competition,Level,Gender,Season,Factor,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Lachlan Gow,Nunawading,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2017,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todd Livingstone,Ringwood,VBL Division One Men (Reserve),Youth League 1 Men,Youth,Male,2004,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Krygger,Warrnambool,SCM 2007,Championship Men,Senior,Male,2007,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,30.0,0.0,0.0,22.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Tyler Rodgers,Warrnambool,Division One Men,Division 1 Men,Senior,Male,2014,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Urwin,Warrnambool,SCM 2005,Championship Men,Senior,Male,2005,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caitlin Visser,Mornington,Division 2 Women,Division 2 Women,Senior,Female,2012,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Walsh,Corio Bay,State Championship Men,Championship Men,Senior,Male,2014,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,0.0,7.5,0.0,0.0,3.8,0.0,0.0,3.8,0.0,0.0,0.0,0.0
Ethan Mcintyre,Corio Bay,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.2,2.2,0.0,5.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Fitzgerald,Horsham,Division Three Men,Division 3 Men,Senior,Male,2007,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Eyles,Altona,Youth League One Women,Youth League 1 Women,Youth,Female,2016,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Veronica Lowe,Hawthorn,Division One Women,Division 1 Women,Senior,Female,2009,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia Varley,Geelong United,Division One Women,Division 1 Women,Senior,Female,2013,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,3.8,0.0,0.0,0.0,11.2,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridget Keet,Mornington,Division Two Women,Division 2 Women,Senior,Female,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Durnin,Frankston,Youth League One Men,Youth League 1 Men,Youth,Male,2019,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia Papadopoulos,Hume City,State Championship Women,Championship Women,Senior,Female,2011,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,15.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Jessica Wain,Craigieburn,Division One Women,Division 1 Women,Senior,Female,2015,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,7.5,0.0,0.0,15.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,15.0,0.0
Dion Jewell,Wyndham,State Championship Men,Championship Men,Senior,Male,2017,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,15.0,0.0,15.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Josh Garkawe,Maccabi,Division Two Men,Division 2 Men,Senior,Male,2014,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbie,Eltham,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mia Ganci,Pakenham,Division Two Women,Division 2 Women,Senior,Female,2019,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,3.8,0.0,3.8,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caitlin Eames,Southern Peninsula,Division Two Women,Division 2 Women,Senior,Female,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wright,Keilor,Youth League 2 Men,Youth League 1 Men,Youth,Male,2009,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,7.5,0.0,22.5,0.0,0.0,15.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Isaac Rogers,La Trobe University,D2M 2007,Division 2 Men,Senior,Male,2007,0.833333333333333,3,4.0,0.0,0.0,0.0,0.0,0.0,2.2,5.2,0.0,2.2,0.0,9.8,0.0,5.2,0.0,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0
Rob Jenson,Hawthorn,Division One Men,Division 1 Men,Senior,Male,2010,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Driessen,Sherbrooke,State Youth Championship One Men,Victorian Youth Championship Men,Youth,Male,2011,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun Clarke,Ringwood,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2017,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Whelan,Eltham,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jasmine Milne,Coburg,Division Two Women,Division 2 Women,Senior,Female,2014,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Seb Fontaine,Latrobe City,Division One Men,Division 1 Men,Senior,Male,2016,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Furman,Maccabi,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alia Van Der Straaten,Sandringham,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2019,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tayla Chrystie,Western Port,Youth League Two Women,Youth League 2 Women,Youth,Female,2019,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellearn Savvides,Keilor,State Youth Championship 2 Women,Youth League 1 Women,Youth,Female,2012,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Deacon,Warrnambool,SCM 2003,Championship Men,Senior,Male,2003,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alicia Sciberras,Altona,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2017,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Moloney,Wangaratta North East,Division Two Men,Division 2 Men,Senior,Male,2017,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Pickett,Warrnambool,SCM 2007,Championship Men,Senior,Male,2007,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0
Cameron Hay,Latrobe City,SCM 2002,Championship Men,Senior,Male,2002,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Levett,Warrnambool,SCM 2002,Championship Men,Senior,Male,2002,0.833333333333333,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,9.8,0.0,0.0,5.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0
Lee Allen,Hawthorn,VBL Premier Men,Division 1 Men,Senior,Male,2003,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,7.5,0.0,15.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Luke Hill,Warrnambool,SCM 2002,Championship Men,Senior,Male,2002,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Hubbard,Craigieburn,VBL Men Premier Championship,Division 1 Men,Senior,Male,2004,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,7.5,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Ben Ritchie,Sunbury,Division One Men,Division 1 Men,Senior,Male,2009,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Amy Mullins,Craigieburn,Division One Women,Division 1 Women,Senior,Female,2007,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,15.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
James Piper,Diamond Valley,SCM 2007,Championship Men,Senior,Male,2007,0.833333333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ananda Noone,Altona,Division One Men,Division 1 Men,Senior,Male,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,15.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0
Aaron Olkzyk,Keysborough,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,22.5,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratu Rusiate Komaitai,Keilor,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2015,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Pengally,Wangaratta North East,Division Two Men,Division 2 Men,Senior,Male,2014,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Marsh,Chelsea,Youth League Two Men,Youth League 2 Men,Youth,Male,2016,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristopher Scholtz,Western Port,Youth League Two Men,Youth League 2 Men,Youth,Male,2018,1.0,24,4.0,12.0,3.0,2.2,5.2,0.8,1.5,0.0,0.8,3.8,4.5,1.5,4.5,9.0,50.0,4.5,9.0,50.0,0.0,0.0,0.0,3.0,6.8,44.1
Shamie Klas,Waverley,Championship Women,Championship Women,Senior,Female,2010,1.0,22,4.0,3.8,3.8,0.8,4.5,3.0,0.8,0.0,1.5,6.0,4.5,4.5,0.8,7.5,10.7,0.0,5.2,0.0,0.0,2.2,0.0,2.2,4.5,48.9
Adam Mitchell,Hume City,Championship Men,Championship Men,Senior,Male,2010,1.0,18,3.9,10.0,3.8,0.8,4.6,1.5,1.5,0.0,0.0,3.1,2.3,2.3,3.1,10.8,28.7,0.8,2.3,34.8,2.3,8.5,27.1,1.5,1.5,100.0
Michael White,Chelsea,Division One Men,Division 1 Men,Senior,Male,2005,0.833333333333333,17,3.9,7.7,3.1,0.8,3.8,0.0,1.5,0.8,0.0,4.6,0.0,3.1,3.1,6.2,50.0,3.1,4.6,67.4,0.8,1.5,53.3,0.8,3.1,25.8
Holly Robinson,Bellarine,Division One Women,Division 1 Women,Senior,Female,2019,1.0,17,3.9,6.2,6.2,3.1,9.2,0.8,0.8,0.0,0.8,4.6,2.3,4.6,1.5,10.0,15.0,1.5,6.9,21.7,0.8,3.1,25.8,2.3,3.1,74.2
Xiwen Zhao,Coburg,Youth League One Men,Youth League 1 Men,Youth,Male,2016,1.0,16,3.9,3.8,1.5,3.1,4.6,0.8,0.8,0.0,0.0,2.3,3.1,0.8,0.8,4.6,17.4,0.8,1.5,53.3,0.0,2.3,0.0,3.1,4.6,67.4
Taryn White,Chelsea,Division Two Women,Division 2 Women,Senior,Female,2010,1.0,15,3.9,2.3,3.8,3.1,6.9,0.8,0.8,0.0,0.8,8.5,0.8,2.3,0.8,4.6,17.4,0.8,3.8,21.1,0.0,0.8,0.0,0.8,2.3,34.8
Vivien Saad,Hume City,Championship Women,Championship Women,Senior,Female,2009,1.0,14,3.9,6.9,5.4,0.8,6.9,0.8,1.5,0.0,0.8,5.4,2.3,5.4,2.3,6.9,33.3,2.3,4.6,50.0,0.0,2.3,0.0,2.3,3.1,74.2
Ebony Stacey,Warrnambool,Division One Women,Division 1 Women,Senior,Female,2011,1.0,14,3.9,6.2,0.8,1.5,3.1,0.8,3.1,0.0,0.8,3.8,3.1,3.8,3.1,6.2,50.0,3.1,6.2,50.0,0.0,0.0,0.0,0.8,3.8,21.1
Thomas Bottrell,Keysborough,Division One Men,Division 1 Men,Senior,Male,2018,1.0,52,3.9,8.5,2.3,1.5,3.1,1.5,1.5,0.0,0.0,1.5,1.5,2.3,2.3,10.0,23.0,1.5,2.3,65.2,1.5,7.7,19.5,1.5,2.3,65.2
Caitlyn Spence,Melton,Division Two Women,Division 2 Women,Senior,Female,2019,1.0,13,3.9,7.7,1.5,2.3,3.8,1.5,1.5,0.8,2.3,3.8,3.8,2.3,2.3,9.2,25.0,1.5,8.5,17.6,0.8,1.5,53.3,2.3,3.8,60.5
Katie Shanahan,Ringwood,State Championship Women,Championship Women,Senior,Female,2016,1.0,26,3.9,5.4,4.6,1.5,6.2,1.5,0.8,0.0,0.8,2.3,1.5,2.3,1.5,9.2,16.3,0.8,4.6,17.4,0.8,4.6,17.4,0.8,2.3,34.8
Stephanie Hauer,Knox,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2015,1.0,13,3.9,4.6,6.2,2.3,9.2,0.0,1.5,1.5,0.0,3.1,2.3,0.8,1.5,9.2,16.3,1.5,8.5,17.6,0.0,0.8,0.0,1.5,2.3,65.2
Ashleigh Zuccolo,Hawthorn,Division One Women,Division 1 Women,Senior,Female,2016,1.0,12,3.9,8.5,1.5,0.8,1.5,0.8,1.5,0.0,0.0,1.5,0.8,1.5,3.1,9.2,33.7,1.5,1.5,100.0,1.5,7.7,19.5,0.0,1.5,0.0
Trent Everett,Latrobe City,Division 1 Men,Division 1 Men,Senior,Male,2012,1.0,12,3.9,5.4,6.2,0.0,6.2,1.5,0.8,0.8,0.0,6.2,1.5,2.3,2.3,6.9,33.3,2.3,6.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0
Mark Welch,Craigieburn,Division Two Men,Division 2 Men,Senior,Male,2018,1.0,44,3.9,6.9,3.8,2.3,5.4,0.8,0.0,0.0,0.8,2.3,0.8,0.8,3.1,7.7,40.3,3.1,7.7,40.3,0.0,0.0,0.0,0.0,0.8,0.0
Nicole Hornstra,Casey,Division 2 Women,Division 2 Women,Senior,Female,2012,1.0,11,3.9,3.8,3.8,1.5,4.6,0.0,0.0,0.0,0.0,3.1,0.8,4.6,1.5,3.1,48.4,1.5,3.1,48.4,0.0,0.0,0.0,0.8,1.5,53.3
Kyle Plant,Sunbury,Youth League One Men,Youth League 1 Men,Youth,Male,2014,1.0,11,3.9,3.1,5.4,0.0,5.4,1.5,1.5,0.0,1.5,7.7,0.8,1.5,1.5,7.7,19.5,1.5,6.9,21.7,0.0,0.8,0.0,0.0,0.0,0.0
Shawn Connor,McKinnon,State Championship Men,Championship Men,Senior,Male,2015,1.0,11,3.9,3.1,3.8,1.5,4.6,1.5,1.5,0.0,0.8,3.8,1.5,3.1,0.8,4.6,17.4,0.8,3.1,25.8,0.0,2.3,0.0,1.5,3.1,48.4
Isil Yontar,Coburg,Youth League One Women,Youth League 1 Women,Youth,Female,2016,1.0,21,3.9,7.7,6.2,0.8,6.9,1.5,0.0,0.0,0.0,3.1,3.1,3.8,2.3,7.7,29.9,2.3,4.6,50.0,0.0,3.1,0.0,1.5,3.1,48.4
Pravin Chelvan,Hawthorn,Championship Men,Championship Men,Senior,Male,2019,1.0,20,3.9,9.2,1.5,1.5,3.1,1.5,0.0,0.8,0.0,3.1,1.5,1.5,3.1,9.2,33.7,0.8,2.3,34.8,2.3,6.9,33.3,0.0,1.5,0.0
Cameron Norton,Shepparton,SCM 2004,Championship Men,Senior,Male,2004,0.833333333333333,10,3.9,6.2,3.8,0.8,4.6,1.5,2.3,0.0,0.0,1.5,0.0,4.6,2.3,4.6,50.0,2.3,3.8,60.5,0.0,0.8,0.0,1.5,3.8,39.5
Chris Giosis,McKinnon,Division One Men,Division 1 Men,Senior,Male,2013,1.0,10,3.9,3.8,3.8,0.8,4.6,5.4,2.3,0.0,0.0,1.5,0.8,3.1,0.8,2.3,34.8,0.0,1.5,0.0,0.8,0.8,100.0,1.5,1.5,100.0
Marcus Cope,Latrobe City,Division One Men,Division 1 Men,Senior,Male,2016,1.0,19,3.9,3.8,3.8,1.5,5.4,1.5,0.0,0.0,0.8,3.1,0.8,1.5,1.5,6.9,21.7,1.5,5.4,27.8,0.0,1.5,0.0,0.8,0.8,100.0
William Burgess,Hawthorn,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2019,1.0,9,3.9,10.0,2.3,2.3,5.4,0.8,0.0,0.0,0.0,0.8,0.8,2.3,3.1,8.5,36.5,1.5,3.1,48.4,1.5,5.4,27.8,1.5,1.5,100.0
Wayne Chibwana,La Trobe University,Division Two Men,Division 2 Men,Senior,Male,2006,0.833333333333333,9,3.9,8.5,0.8,3.1,4.6,0.8,0.8,0.0,0.0,6.2,0.0,2.3,4.6,9.2,50.0,4.6,9.2,50.0,0.0,0.0,0.0,0.0,1.5,0.0
Matthew Lloyd,Bellarine,Division One Men,Division 1 Men,Senior,Male,2019,1.0,18,3.9,7.7,1.5,0.8,2.3,3.1,0.0,0.0,0.0,1.5,0.8,1.5,3.1,10.8,28.7,1.5,3.1,48.4,1.5,7.7,19.5,0.0,0.0,0.0
Hayden Thoonen,Western Port,Youth League Two Men,Youth League 2 Men,Youth,Male,2016,1.0,9,3.9,6.9,2.3,0.0,2.3,1.5,0.0,0.8,0.0,2.3,0.0,4.6,3.1,10.0,31.0,3.1,9.2,33.7,0.0,0.8,0.0,0.0,0.0,0.0
Aaryn Gibson,Bulleen,State Championship Men,Championship Men,Senior,Male,2013,1.0,9,3.9,6.9,2.3,0.0,2.3,0.0,0.0,0.8,0.0,1.5,1.5,1.5,2.3,6.2,37.1,0.8,2.3,34.8,1.5,3.1,48.4,0.0,1.5,0.0
Natalie Eggins,Craigieburn,Division 1 Women,Division 1 Women,Senior,Female,2012,1.0,9,3.9,6.2,2.3,2.3,5.4,0.8,0.8,0.8,0.0,0.8,1.5,1.5,1.5,10.0,15.0,0.0,4.6,0.0,1.5,6.2,24.2,0.8,1.5,53.3
Bailey Michel,Shepparton,Division Two Men,Division 2 Men,Senior,Male,2014,1.0,9,3.9,6.2,0.0,0.8,0.8,0.8,0.0,0.0,0.8,1.5,0.8,0.8,1.5,9.2,16.3,0.0,4.6,0.0,1.5,5.4,27.8,0.8,1.5,53.3
Isil Yontar,Coburg,Division Two Women,Division 2 Women,Senior,Female,2019,1.0,9,3.9,5.4,3.1,2.3,6.2,0.8,0.8,1.5,0.8,6.2,1.5,6.2,0.8,6.2,12.9,0.0,1.5,0.0,0.8,4.6,17.4,2.3,3.1,74.2
Daniel Young,Western Port,Division Two Men,Division 2 Men,Senior,Male,2013,1.0,9,3.9,5.4,3.1,2.3,6.2,0.0,0.0,0.0,0.0,3.1,1.5,1.5,1.5,2.3,65.2,1.5,2.3,65.2,0.0,0.0,0.0,1.5,1.5,100.0
Sophie Cookes,Warrandyte,Youth League One Women,Youth League 1 Women,Youth,Female,2017,1.0,17,3.9,9.2,2.3,1.5,3.8,3.1,1.5,0.0,0.8,3.8,4.6,4.6,2.3,10.8,21.3,2.3,9.2,25.0,0.0,0.8,0.0,4.6,6.2,74.2
Leon Davidson,Chelsea,Division Two Men,Division 2 Men,Senior,Male,2010,1.0,8,3.9,16.2,3.8,0.8,4.6,3.1,3.8,0.0,0.0,0.0,4.6,6.9,3.8,7.7,49.4,3.1,4.6,67.4,0.8,3.1,25.8,7.7,11.5,67.0
Jessica Wain,Craigieburn,Division One Women,Division 1 Women,Senior,Female,2019,1.0,8,3.9,11.5,3.8,0.0,3.8,4.6,1.5,0.8,0.0,3.8,3.8,3.1,3.8,7.7,49.4,0.0,0.0,0.0,3.8,7.7,49.4,0.0,0.0,0.0
Jimmy Mullins,Melton,Division One Men,Division 1 Men,Senior,Male,2014,1.0,8,3.9,6.9,1.5,4.6,6.9,1.5,0.0,0.8,0.0,1.5,0.0,0.0,3.1,11.5,27.0,1.5,7.7,19.5,0.8,3.8,21.1,0.0,0.0,0.0
Sophie Agorakis,Knox,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2013,1.0,8,3.9,4.6,3.1,3.8,6.9,0.0,0.8,0.8,0.0,1.5,3.1,3.1,1.5,7.7,19.5,1.5,7.7,19.5,0.0,0.0,0.0,0.8,1.5,53.3
Jessie Schleibs,Diamond Valley,VBL Division 1 - Women,Division 2 Women,Senior,Female,2003,1.0,15,3.9,16.9,4.6,2.3,6.9,2.3,2.3,0.0,0.0,10.0,0.0,3.8,5.4,19.2,28.1,4.6,14.6,31.5,0.8,3.8,21.1,6.9,10.8,63.9
Jasmine Silcock,Wyndham,Division One Women,Division 1 Women,Senior,Female,2018,1.0,21,3.9,6.9,3.1,0.8,3.8,3.1,0.8,0.0,0.0,3.1,2.3,1.5,2.3,5.4,42.6,1.5,3.1,48.4,0.8,2.3,34.8,1.5,3.1,48.4
Amelia Palmer,Blackburn,VBL Premier - Women,Division 1 Women,Senior,Female,2003,1.0,14,3.9,5.4,2.3,3.1,5.4,0.8,0.0,0.0,0.0,5.4,0.0,3.8,3.1,10.8,28.7,2.3,8.5,27.1,0.8,1.5,53.3,0.8,3.1,25.8
Brent Moodie,Blackburn,Division Two Men,Division 2 Men,Senior,Male,2009,0.833333333333333,7,3.9,3.1,5.4,2.3,7.7,0.0,0.0,0.8,0.0,3.1,0.0,2.3,0.8,8.5,9.4,0.0,6.9,0.0,0.8,2.3,34.8,0.0,0.0,0.0
Fabrice Nkonko,Melbourne,SCM 2006,Championship Men,Senior,Male,2006,0.833333333333333,7,3.9,3.1,0.8,0.0,0.8,0.0,0.0,0.8,0.0,2.3,0.0,0.0,0.8,3.1,25.8,0.8,3.1,25.8,0.0,0.0,0.0,0.8,2.3,34.8
Kirra Hill-Carter,Camberwell,Division 1 Women,Division 1 Women,Senior,Female,2012,1.0,7,3.9,2.3,2.3,0.8,3.1,2.3,4.6,2.3,0.0,6.9,2.3,10.0,0.8,2.3,34.8,0.8,2.3,34.8,0.0,0.0,0.0,0.0,2.3,0.0
Rylee Geddes,Mornington,Youth League Two Women,Youth League 2 Women,Youth,Female,2016,1.0,7,3.9,2.3,7.7,3.1,10.8,0.8,0.8,0.8,0.0,5.4,0.0,0.0,0.8,3.1,25.8,0.8,2.3,34.8,0.0,0.8,0.0,0.0,0.0,0.0
Angela Foley,Shepparton,Division One Women,Division 1 Women,Senior,Female,2005,1.0,7,3.9,0.8,0.8,2.3,3.1,0.0,4.6,0.0,0.0,4.6,0.0,4.6,0.0,8.5,0.0,0.0,7.7,0.0,0.0,0.8,0.0,0.8,2.3,34.8
